Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Names_Extracted,Video_ID,Duration,Thumbnail_URL
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-31,15:00,Piotr Polo Przywarski – jaką mądrość życiową chciałby przekazać młodszemu sobie?,https://www.instagram.com/zurnalistapl/,,long,2834,31,0,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",GbGmWYwpHeU,PT1M6S,https://i.ytimg.com/vi/GbGmWYwpHeU/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-31,13:30,Piotr Polo Przywarski – dlaczego można kupić jedynie jego e-booki?,https://www.instagram.com/zurnalistapl/,,long,3019,18,0,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",kCvIU4GGIW8,PT1M26S,https://i.ytimg.com/vi/kCvIU4GGIW8/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-31,12:00,Włodzimierz Czarzasty: Świry się nieźle klikają,https://www.instagram.com/zurnalistapl/,,shorts,16796,131,38,0,hd,false,True,22,Włodzimierz Czarzasty,JqDriqkaLmw,PT39S,https://i.ytimg.com/vi/JqDriqkaLmw/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-31,10:30,Piotr Polo Przywarski – jakich ludzi boi się najbardziej?,https://www.instagram.com/zurnalistapl/,,shorts,3547,84,2,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",ifqbb2QZvzw,PT49S,https://i.ytimg.com/vi/ifqbb2QZvzw/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-31,09:00,Piotr Polo Przywarski – gdzie jeść w podróży?,https://www.instagram.com/zurnalistapl/,,long,2565,48,1,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",DDrrlMzQMcM,PT1M1S,https://i.ytimg.com/vi/DDrrlMzQMcM/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-31,07:30,Piotr Polo Przywarski – które miejsce najbardziej go zmieniło?,https://www.instagram.com/zurnalistapl/,,shorts,3654,46,0,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",CGmTkiWt_UI,PT26S,https://i.ytimg.com/vi/CGmTkiWt_UI/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,19:30,Włodzimierz Czarzasty o różnicy miedzy Konfederacją a Lewicą,https://www.instagram.com/zurnalistapl/,,long,12330,116,55,0,hd,false,True,22,Włodzimierz Czarzasty,bgGzXMQVqig,PT1M6S,https://i.ytimg.com/vi/bgGzXMQVqig/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,17:30,"Haiti: brud, syf i bieda – Piotr Polo Przywarski",https://www.instagram.com/zurnalistapl/,,long,15286,181,5,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",fmrB7_oHI-w,PT1M14S,https://i.ytimg.com/vi/fmrB7_oHI-w/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,16:00,Piotr Polo Przywarski – czy kiedykolwiek bał się o przetrwanie kanału?,https://www.instagram.com/zurnalistapl/,,shorts,6376,52,0,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",185C9xxMl_c,PT47S,https://i.ytimg.com/vi/185C9xxMl_c/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,14:30,Włodzimierz Czarzasty: Populizm w Polsce? To się nazywa Konfederacja,https://www.instagram.com/zurnalistapl/,,long,4354,28,5,0,hd,false,True,22,Włodzimierz Czarzasty,Dd0p23wG-3k,PT1M4S,https://i.ytimg.com/vi/Dd0p23wG-3k/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,13:00,"""Od dekady nie uprawiam s3ksu bez zabezpieczenia"" Piotr Polo Przywarski",https://www.instagram.com/zurnalistapl/,,long,3691,25,3,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",NhZ3a3yNI60,PT1M11S,https://i.ytimg.com/vi/NhZ3a3yNI60/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,11:30,Piotr Polo Przywarski i afera o odcisk palca w Chinach,https://www.instagram.com/zurnalistapl/,,long,4823,67,2,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",4aUm8UjlCtU,PT1M16S,https://i.ytimg.com/vi/4aUm8UjlCtU/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,10:00,Wyobrażacie sobie świat bez podatków? Włodzimierz Czarzasty,https://www.instagram.com/zurnalistapl/,,long,2435,16,10,0,hd,false,True,22,Włodzimierz Czarzasty,4sFdUs-NCac,PT1M7S,https://i.ytimg.com/vi/4sFdUs-NCac/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,08:30,Piotr Polo Przywarski – dlaczego nie lubił się z Cashem?,https://www.instagram.com/zurnalistapl/,,long,6356,54,5,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",w4M-pe2ATGo,PT1M6S,https://i.ytimg.com/vi/w4M-pe2ATGo/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-30,07:00,Piotr Polo Przywarski – czy podróżujące kobiety czują się w Afganistanie bezpieczniej niż mężczyźni?,https://www.instagram.com/zurnalistapl/,,shorts,5375,56,0,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",e9CRofceLJg,PT51S,https://i.ytimg.com/vi/e9CRofceLJg/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,18:00,Włodzimierz Czarzasty – dlaczego rzucił biznes i poszedł w politykę?,https://www.instagram.com/zurnalistapl/,,long,3959,39,2,0,hd,false,True,22,Włodzimierz Czarzasty,gctmVBPSBRs,PT1M27S,https://i.ytimg.com/vi/gctmVBPSBRs/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,16:30,Piotr Polo Przywarski – są miejsca których się boi?,https://www.instagram.com/zurnalistapl/,,long,4920,72,2,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",LnhPOF8AClA,PT1M5S,https://i.ytimg.com/vi/LnhPOF8AClA/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,15:01,Piotr Polo Przywarski wspomina nagranie pierwszego vloga,https://www.instagram.com/zurnalistapl/,,long,4251,52,1,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",kQ8zl-gzGLc,PT1M4S,https://i.ytimg.com/vi/kQ8zl-gzGLc/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,13:30,Piotr Polo Przywarski – skąd w nim taka odwaga?,https://www.instagram.com/zurnalistapl/,,long,9786,96,2,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",E_OLn6ejoHc,PT1M14S,https://i.ytimg.com/vi/E_OLn6ejoHc/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,12:01,Włodzimierz Czarzasty: Koalicja popełnia błędy. I trzeba to głośno powiedzieć!,https://www.instagram.com/zurnalistapl/,,shorts,4119,60,3,0,hd,false,True,22,Włodzimierz Czarzasty,hPD4vzkOS7w,PT41S,https://i.ytimg.com/vi/hPD4vzkOS7w/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,10:30,Piotr Polo w szybkich pytaniach!,https://www.instagram.com/zurnalistapl/,,shorts,3331,45,1,0,hd,false,True,22,Piotr Polo,mG9aqZVXIGE,PT54S,https://i.ytimg.com/vi/mG9aqZVXIGE/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,09:01,Piotr Polo Przywarski – nie potrzebuje stabilizacji?,https://www.instagram.com/zurnalistapl/,,shorts,3219,38,0,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",mQpq6tL23SQ,PT53S,https://i.ytimg.com/vi/mQpq6tL23SQ/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-01,07:30,Piotr Polo Przywarski: podróż to metafizyka,https://www.instagram.com/zurnalistapl/,,shorts,3249,43,1,0,hd,false,True,22,"Piotr Polo, Piotr Polo Przywarski",OTSezLXaduw,PT58S,https://i.ytimg.com/vi/OTSezLXaduw/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-31,12:18,"Skąd tabletka wie, gdzie boli? | dr inż. Adam Mirek",,,shorts,2966,61,0,0,hd,false,True,22,Adam Mirek,KI1owDSEMkg,PT58S,https://i.ytimg.com/vi/KI1owDSEMkg/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-31,08:01,Epizod depresyjny często jest poprzedzony stratą | Jakub B. Bączek,,,shorts,2569,34,0,0,hd,false,True,22,,myh8lRwG8l0,PT35S,https://i.ytimg.com/vi/myh8lRwG8l0/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-30,07:58,Prawdziwi mężczyźni nie płaczą | Debata o depresji mężczyzn,,,shorts,3534,56,1,0,hd,false,True,22,,kIewoZv8CKY,PT49S,https://i.ytimg.com/vi/kIewoZv8CKY/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-08-01,17:21,Dużo miasto czy wieś - gdzie jest większe ryzyko depresji? | Debata,,,long,368,11,0,0,hd,false,True,22,,C4Q02aa76jQ,PT1M15S,https://i.ytimg.com/vi/C4Q02aa76jQ/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-08-01,09:01,Wydrukowana wątroba tylko dla elit? Innych nie będzie stać | dr inż. Adam Mirek,,,long,2983,57,0,0,hd,false,True,22,Adam Mirek,pOMAIOvjtfA,PT1M22S,https://i.ytimg.com/vi/pOMAIOvjtfA/default.jpg
Radio Naukowe,UCA3eFuPG9YK6aUj5pXa0Nxw,2025-07-31,06:00,"Migranci w Polsce – wszyscy komentują, mało kto rozumie | prof. Paweł Kaczmarczyk","📖 Poznaj nasze wydawnictwo: https://radionaukowe.pl/wydawnictwo
📚 Wygodne zakupy książek: https://wydawnictwoRN.pl

👉 Zostań Patronem: https://patronite.pl/radionaukowe
👉 Wesprzyj jednorazowo: https://suppi.pl/radionaukowe
🎧 Posłuchaj na streamingu: https://ffm.bio/radionaukowe
🔔 Subskrybuj: https://youtube.com/@RadioNaukowe?sub_confirmation=1
🌐 Strona: https://radionaukowe.pl
👍 Facebook: https://facebook.com/RadioNaukowe
📷 Instagram: https://instagram.com/radionaukowe
❌ Twitter: https://twitter.com/RadioNaukowe
🎓 Odwiedź LAMU: https://youtube.com/@LetniaAkademiaMlodychUmyslow
🎬 Zobacz więcej: https://www.youtube.com/playlist?list=PLTld5jYla5hZvt1d4RClz7TWU7bC65w8J
📩 Kontakt: kontakt@radionaukowe.pl

– Potrzeba nam jest otwartej rozmowy, debaty na temat migracji, w której domagam się prawa do niuansu – mówi gość odcinka, prof. Paweł Kaczmarczyk, dyrektor Ośrodka Badań nad Migracjami Uniwersytetu Warszawskiego. A o te niuanse trudno, bo migracje rozgrzewają do czerwoności emocje społeczne. W RN podejmujemy się dziś prawie niemożliwego: zapraszam na spokojną, rzetelną rozmowę o migracji. Z podaniem liczb, źródeł, bez bagatelizowania zagrożeń, ale też bez podkręcania ich.

– Nikt przy zdrowych zmysłach nie powie, że migracje są albo jednoznacznie dobre, albo jednoznacznie złe – podkreśla prof. Kaczmarczyk. Jego zdaniem to, co by bardzo pomogło w tej debacie na temat migracji, to normalizacja tego zjawiska. Migracje były, są i będą; w odcinku mówimy również właśnie o kontekście historycznym.

Prof. Kaczmarczyk przytacza dane, z których wynika, że niemal połowę wszystkich migracji w krajach OECD (Organizacji Współpracy Gospodarczej i Rozwoju) stanowią migracje zarobkowe, na drugim miejscu są migracje związane z procesem łączenia rodzin i około 10% stanowią migracje, które można określić jako humanitarne. W Polsce, według raportu Deloitte przygotowanego na zlecenie Agencji ONZ ds. Uchodźców (UNHCR), uchodźcy z Ukrainy przyczynili się do wypracowania 2,7% PKB Polski w 2024, a większość takich osób w wieku produkcyjnym pracuje (69%).

Polska stała się krajem imigracji w ciągu zaledwie 10 lat, to dziś mamy szansę na uniknięcie błędów niektórych krajów Zachodu (mowa głównie o Francji).  –  To, że na poziomie zagregowanym efekty migracji są pozytywne, bo one naprawdę są pozytywne, to nie oznacza, że nie ma ludzi, którzy na tym tracą. Rolą państwa jest zadbanie, żebyśmy dzielili się zarówno korzyściami, jak i kosztami z migracji – mówi prof. Kaczmarczyk. Tymczasem, jak mówi, mamy do czynienia z prywatyzacją sfery migracji, czyli sytuacją, w której korzyści związane z migracją są przechwytywane przez pracodawców, ale koszty związane z obecnością migrantów przejmuje państwo.

W odcinku usłyszycie też pytania o konflikty kulturowe, o to, czy istnieje związek między przestępczością a wzrostem imigracji, mówimy o eurocentryźmie dyskusji o migracjach, a także o tym, jak w publicznej dyskusji przed Brexitem mówiono na Wyspach o pracownikach z Polski i jak wygląda polityka migracyjna w naszym kraju.

Zdjęcie dzięki uprzejmości (c) @polsatnewsplofc  
Pierwsze dni kryzysu na granicy polsko-białoruskiej. Sierpień, 2021.
https://www.polsatnews.pl/wiadomosc/2021-08-19/bialorus/

Przydatne źródła:
https://www.oecd.org/en/publications/international-migration-outlook-2024_50b0353e-en.html 
https://www.nature.com/articles/s41597-019-0089-3
https://pubs.aeaweb.org/doi/pdfplus/10.1257/jep.38.1.181
https://irregularmigration.eu/wp-content/uploads/2024/10/MIRREM-Kierans-and-Vargas-Silva-2024-Irregular-Migrant-Population-in-Europe-v1.pdf
https://pubs.aeaweb.org/doi/pdfplus/10.1257/jep.30.4.31
https://pmc.ncbi.nlm.nih.gov/articles/PMC7768760/
https://link.springer.com/article/10.1007/s12134-020-00790-1
https://journals.sagepub.com/doi/full/10.1177/01979183211032677
https://www.penguin.co.uk/books/455478/how-migration-really-works-by-haas-hein-de/9780241998779
https://youtu.be/rxItmdmCglQ?si=P7b43SK29fNhA5l3
https://audycje.tokfm.pl/gosc/25233,prof-Hein-de-Haas

00:00 Wstęp
01:19 Ile ludzi rocznie migruje?
05:04 Jakie są kierunki migracji?
11:08 Emigranci z Europy
14:15 Emigracja tu i teraz
21:28 Legalna i nielegalna migracja do Polski
27:12 Skąd się bierze migracja?
31:46 Pracownicy z zagranicy
37:37 Jak duży odsetek imigrantów nie pracuje?
42:21 Problemy i różnice kulturowe
52:42 Powinniśmy się dzielić korzyściami
57:22 Do jakich zasad imigranci powinni się stosować?
01:07:10 Imigranci a statystyki przestępczości i narracja
01:15:36 Jaki jest stosunek do imigracji poza Europą?
01:21:41 Imigracje klimatyczne
01:30:34 Co ludzie i media uważają o imigracji

🧠 Radio Naukowe - włącz wiedzę! 🧠

#RadioNaukowe #KarolinaGłowacka","migracja, migranci w polsce, prof. paweł kaczmarczyk, paweł kaczmarczyk, radio naukowe migracje, migracje zarobkowe, uchodźcy w polsce, migracja zarobkowa, ośrodek badań nad migracjami, polityka migracyjna polski, imigracja w polsce, integracja migrantów, asymilacja migrantów, kryzys migracyjny, paweł kaczmarczyk migracje, migracje a przestępczość, migracje klimatyczne, migracje społeczne, przyczyny migracji, skutki migracji, dane o migracjach, debata o migracji",long,9001,551,565,0,hd,false,True,27,"Zostań Patronem, Organizacji Współpracy, Migracjami Uniwersytetu, Migracjami Uniwersytetu Warszawskiego, Radio Naukowe, Ośrodka Badań, Organizacji Współpracy Gospodarczej, Paweł Kaczmarczyk",dyDAQdC4Dgs,PT1H36M57S,https://i.ytimg.com/vi/dyDAQdC4Dgs/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-31,10:40,„#tantra zmieniła moją relację ze swoim ciałem” #kasianast o intymności tantrycznej✨#podcast,,,long,617,20,0,0,hd,false,True,22,,oayCIRlWKz4,PT1M12S,https://i.ytimg.com/vi/oayCIRlWKz4/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-30,10:42,Jak Wam się podoba nasza rozmowa?🙌 Co myślicie? #podcast #kasianast #duchowość #energia,,,shorts,3649,44,1,0,hd,false,False,22,Jak Wam,NME5nQAJ4V4,PT57S,https://i.ytimg.com/vi/NME5nQAJ4V4/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-08-01,16:43,#kasianast pięknie o intymności i dotyku❤️‍🔥 #podcast #tantra #intymność #miłość #dotyk,,,long,480,16,2,0,hd,false,False,22,,odq4JyBu9hk,PT1M11S,https://i.ytimg.com/vi/odq4JyBu9hk/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-31,17:13,Niewygodna prawda o Powstaniu Warszawskim. Leszek Żebrowski,"W tym odcinku gościem jest Leszek Żebrowski – historyk, publicysta i badacz dziejów najnowszych Polski. Rozmawiamy o tym, czy możliwe jest obiektywne spojrzenie na historię oraz kto i w jaki sposób ją pisze. Czy „historię piszą zwycięzcy”? Czy współczesne narracje historyczne są aktualizowane zgodnie z faktami, czy z politycznymi potrzebami?

Poruszamy m.in. temat kłamstw medialnych – w szczególności manipulacji Gazety Wyborczej na temat Powstańców Warszawskich – i przedstawiamy mniej znane fakty dotyczące Powstania Warszawskiego. Zastanawiamy się również, czy jako społeczeństwo wyciągamy wnioski z przeszłości i dlaczego wciąż nie rozliczono komunistycznych zbrodniarzy.

Oficjalny kanał Leszka Żebrowskiego na YouTube: https://www.youtube.com/c/WyklęciTV
Profil na Facebooku: https://www.facebook.com/WykleciTV/
Tutaj można kupić wszystkie książki Leszka Żebrowskiego: https://capitalbook.com.pl/autor/leszek-zebrowski 


SPIS TREŚCI:
00:00 - Leszek Żebrowski.
03:25 - Czy można być obiektywnym historykiem?
04:15 - Historię piszą zwycięzcy?
06:20 - Aktualizacje historii.
07:16 - Kłamstwo Gazety Wyborczej o Powstańcach.
12:32 - Prawda o Powstaniu Warszawskim.
38:00 - Polacy wyciągają wnioski z historii?
41:07 - Nierozliczeni komuniści w Polsce.
______________________
Podcast dostępny na:
Spotify: https://open.spotify.com/show/0NxmKtdXH1iZffwFhw274D?si=7a95fa3e3b2c4a86
Apple Podcast: https://podcasts.apple.com/pl/podcast/tomasz-drwal-na-pie%C5%84ku/id1798171984
______________________
Fotele do podcastu dostarczyła firma:
https://paradox24.com/pl/
______________________
SZKOŁA WALKI DRWALA:
https://edudrwal.pl/produkt/szkola-walki-drwala/
______________________
SZKOLENIE Z OBRONY CYWILNEJ:
https://edudrwal.pl/produkt/przygotowanie-do-obrony-cywilnej/
______________________
PARTNERZY KANAŁU:
 @PITBULLWESTCOASTPL  
 @HelikonTex  
www.youtube.com/@TOMASZDRWAL-CTO
______________________
🫵 MASZ POMYSŁ NA GOŚCIA ? PISZ ŚMIAŁO   ►  drwal.contact@gmail.com
______________________
JEŚLI UWAŻASZ, ŻE TEN MATERIAŁ BYŁ GODNY TWOJEJ UWAGI ORAZ  MA DLA CIEBIE WARTOŚĆ I CHCESZ NAS WESPRZEĆ  TO MOŻESZ POPRZEZ :
______________________
👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
 https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join

☕️🔥 KUP KAWĘ przez ↙️ ↙️
https://buycoffee.to/tomaszdrwal

ZOSTAŃ PATRONEM 🫵 🫵 ↙️ ↙️
https://patronite.pl/TomaszDrwal

DZIĘKI ZA UWAGĘ I DO ZOBACZENIA","Leszek Żebrowski, historia Polski, Powstanie Warszawskie, Gazeta Wyborcza, kłamstwa historyczne, komuniści w Polsce, prawda historyczna, narracja historyczna, polityka historyczna, obiektywizm w historii, rozliczenie komunizmu, aktualizacja historii, historia najnowsza, powstańcy warszawscy, manipulacja medialna, edukacja historyczna, polska historia, pamięć narodowa, interpretacja historii, historia XX wieku, komunizm, propaganda, wiedza historyczna",long,31447,2813,531,0,hd,false,True,27,"Gazeta Wyborcza, Leszek Żebrowski, Kłamstwo Gazety Wyborczej, Powstaniu Warszawskim, Leszka Żebrowskiego, Powstańców Warszawskich, Powstanie Warszawskie, Kłamstwo Gazety, Gazety Wyborczej, Powstania Warszawskiego, Apple Podcast",Fm7DyUPMXDA,PT51M32S,https://i.ytimg.com/vi/Fm7DyUPMXDA/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,17:20,Rodziny międzygatunkowe. Kamil Prabucki,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,17733,966,49,0,hd,false,True,27,Kamil Prabucki,x5Zk8oUZ3TQ,PT42S,https://i.ytimg.com/vi/x5Zk8oUZ3TQ/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,17:14,Polacy są bardziej tolerancyjni niż Zachód? Kamil Prabucki,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,6686,323,9,0,hd,false,True,27,Kamil Prabucki,OYtBKmFm6RQ,PT1M8S,https://i.ytimg.com/vi/OYtBKmFm6RQ/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,16:30,Promowana na siłę poprawność. Kamil Prabucki,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,28675,1235,52,0,hd,false,True,27,Kamil Prabucki,wAx6OVTr1W0,PT1M4S,https://i.ytimg.com/vi/wAx6OVTr1W0/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,16:00,Eksperyment z myszami. Igor Witkowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,17548,829,34,0,hd,false,True,27,Igor Witkowski,Hnfx15d88j4,PT1M17S,https://i.ytimg.com/vi/Hnfx15d88j4/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-08-01,15:38,Powstańcy narażali cywili? Leszek Żebrowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,21798,759,69,0,hd,false,True,27,Leszek Żebrowski,TgcDYFrGAuw,PT53S,https://i.ytimg.com/vi/TgcDYFrGAuw/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-08-01,15:36,Powstańcy nie mieli broni? Leszek Żebrowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,31653,1210,60,0,hd,false,True,27,Leszek Żebrowski,kvNfsY13DVw,PT1M5S,https://i.ytimg.com/vi/kvNfsY13DVw/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-08-01,15:32,Powstańcy byli szaleńcami? Leszek Żebrowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,17011,766,53,0,hd,false,True,27,Leszek Żebrowski,zfDjKeOsvI0,PT44S,https://i.ytimg.com/vi/zfDjKeOsvI0/default.jpg
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-30,07:30,Depresja poporodowa  #balans #podcast #psychoterapia,"🎧 Opis odcinka na YouTube:

Czy każdy z nas ma w sobie „gen zabójcy”? Dlaczego sprawcy morderstw tak często „dobrze się zapowiadają”? Jakie mechanizmy psychiczne uruchamiają się w ludziach, którzy decydują się odebrać komuś życie – i co się dzieje z nimi po wszystkim? W tym wstrząsającym i szczerym odcinku podcastu ""Balans"", Justyna Mazur – autorka jednego z najpopularniejszych podcastów kryminalnych w Polsce – opowiada o sprawach, które najbardziej ją poruszyły. Usłyszysz o błędach śledczych, tragicznych cold case’ach, wypaleniu psychicznym i... o tym, jak wygląda życie po narodzinach dziecka, kiedy codzienność miesza się z mrokiem. Ta rozmowa to emocjonalna petarda, od której trudno się oderwać.

📌 Pytania do miniaturek / grafiki / tekstów promujących:

✨ Czy każdy z nas mógłby zabić?
🔪 Jak wygląda umysł mordercy?
🧠 Czy sprawca naprawdę wierzy w swoje kłamstwa?
👀 Kto naprawdę zabił Iwonę Wieczorek?
💥 Zabójczyni, której… współczuję?
📉 Wypalenie i tężyczka. Jak podcast może zniszczyć zdrowie?
🍼 Macierzyństwo kontra zbrodnie – jak to pogodzić?
🧳 Zwłoki w walizkach i… film Kieślowskiego
⚰️ Chłopiec z Cieszyna – najtrudniejsza sprawa Justyny
👨‍👩‍👧 Czy można kochać dziecko bardziej niż partnera?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski",shorts,8807,118,3,0,hd,false,True,22,"Justyna Mazur, Iwonę Wieczorek",Q8OAoZzAfc0,PT51S,https://i.ytimg.com/vi/Q8OAoZzAfc0/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-31,20:00,"Rymanowski, Gawkowski: Gabinet wojenny?","Krzysztof Gawkowski – wicepremier, minister cyfryzacji, poseł na Sejm. Wychowywał się w Wołominie. Absolwent technikum kolejowego. Studiował prawo na UW, ale go nie ukończył. Jest magistrem politologii i doktorem nauk humanistycznych w zakresie nauk o polityce (promotorem jego pracy doktorskiej był Leszek Moczulski). Był członkiem SLD, Wiosny, jest wiceprzewodniczącym Nowej Lewicy. Autor powieści kryminalnych „Piętno prawdy”, „Cień przeszłości” i „Odnowa”. Żonaty, ma dwie córki i syna.

Wpadnij tu👇
X – https://twitter.com/RymanowskiLive
TikTok – https://www.tiktok.com/@rymanowskilive
Instagram – https://www.instagram.com/bogdan.rymanowski/
X – https://twitter.com/bogrymanowski

#rymanowski #rymanowskilive #gawkowski #lewica #rząd #tusk #polityka #polskapolityka","bogdan rymanowski, rymanowski, rymanowski live, gawkowski, krzysztof gawkowski, minister cyfryzacji, rząd tuska, tusk, donald tusk, lewica, nowa lewica, polityka, polska polityka, ai, sztuczna inteligencja, sejm, minister, wywiad, rozmowa, podcast, cyfryzacja, technologia",long,5664,253,15,0,hd,false,True,24,"Leszek Moczulski, Krzysztof Gawkowski, Nowej Lewicy",r8_I4bgPD8E,PT1H45M16S,https://i.ytimg.com/vi/r8_I4bgPD8E/default.jpg
